iso3,countryname,genero,age,Fruits (g/day),Non-starchy vegetables (g/day),Beans and legumes (g/day),Unprocessed red meats (g/day),Sugar-sweetened beverages (g/day),Total Protein (g/day)
COM,Comoros,MALE,52,132.02390975,9314.906921666667,41.520629166666666,18.40043125,157.65990016666663,81.44569316666667
COM,Comoros,MALE,57,128.84985425,110.16038166666665,41.95829091666667,18.876048166666664,149.658372,81.75863966666667
COM,Comoros,MALE,62,124.22297258333337,107.84019575,42.40759791666667,19.33102475,143.11509058333334,81.56790799999999
COM,Comoros,MALE,67,118.46219125,104.86124108333333,42.87169683333334,19.764641666666666,136.51703008333334,81.21117833333332
COM,Comoros,MALE,72,111.93308041666667,101.45937725,43.28396958333334,20.168346583333335,133.77804425,80.87600133333333
COM,Comoros,MALE,77,104.96600124999999,97.88586508333333,4667.4996529166665,20.580680166666667,129.99347708333332,80.37501466666667
COM,Comoros,MALE,82,97.77336783333332,94.16395733333331,44.06239,20.990210166666667,128.53884258333332,79.9256605
COM,Comoros,MALE,87,9350.314826416667,90.45107925,44.293085749999996,21.40005475,127.43849041666668,79.55144575000001
COM,Comoros,MALE,92,7933.328794,86.76943466666667,44.42181141666668,21.791248083333333,129.11149458333335,78.86265108333332
CPV,Cabo Verde,MALE,22,3.663504523341524,4.6457557002457,0.2841296216216216,0.37442334914004916,9.265299090909089,2.0774055847665847
CPV,Cabo Verde,MALE,27,134.8019945,167.02212333333333,9.718884416666667,12.9407607,289.9456475,71.415428
CPV,Cabo Verde,MALE,32,144.05071166666667,174.70774583333335,9.881493391666666,13.6359153,270.8075616666666,72.54062641666667
CPV,Cabo Verde,MALE,37,150.79392833333333,180.0843808333333,9.839436666666666,13.820824358333335,18930.482809166668,73.00051241666667
CPV,Cabo Verde,MALE,42,154.61642250000003,183.0768525,10.008943208333333,14.55475185,228.20487666666668,73.59057933333332
CPV,Cabo Verde,MALE,47,155.60975583333334,17327.044541666666,10.0648051,15.035100075,20962.656165833334,74.08019125
CPV,Cabo Verde,MALE,52,153.97571083333332,183.1007691666667,10.12391305,15.235905833333335,198.37684375,74.21686666666668
CPV,Cabo Verde,MALE,57,150.27618916666668,180.62895333333333,10.262785475,15.833289883333334,187.74265025,74.28136233333333
CPV,Cabo Verde,MALE,62,144.7940275,176.79940166666665,10.331969633333333,15.940801083333334,180.40809208333334,74.24131391666667
CPV,Cabo Verde,MALE,67,138.09301908333333,172.01340249999998,10.507229508333333,16.16256805,172.0842975833333,73.86197283333334
CPV,Cabo Verde,MALE,72,130.43816133333334,166.38932666666668,10.585722591666666,16.632485950000003,167.10927975,73.56309383333334
CPV,Cabo Verde,MALE,77,122.24386358333335,13169.087589166666,10.595289766666667,17.032826333333333,165.06620275,73.43493333333333
CPV,Cabo Verde,MALE,82,113.86889041666667,154.42334083333333,10.693938958333334,17.622721600000002,160.14650816666668,72.65145675000001
CPV,Cabo Verde,MALE,87,105.43393533333335,148.36670916666665,10.7467289,17.585403716666665,163.18273875000003,72.25663116666666
CPV,Cabo Verde,MALE,92,97.22575366666666,142.41469916666665,10.965869916666668,18.150197108333334,165.18045541666663,71.83031658333334
CRI,Costa Rica,MALE,22,2.9577482235872234,3.8126138574938584,0.3802679090909091,1.106309208845209,12.040221179361177,2.0484630368550367
CRI,Costa Rica,MALE,27,103.50278583333333,132.48909,12.682469,38.12344516666666,380.51522833333337,70.34767833333333
CRI,Costa Rica,MALE,32,107.10271958333333,11170.658024999999,12.832807583333333,38.057273,350.5573866666667,71.35536758333335
CRI,Costa Rica,MALE,37,110.38586266666668,137.57609416666665,13.134494583333334,37.38019133333334,321.77787416666666,72.13410950000001
CRI,Costa Rica,MALE,42,113.01746741666666,139.60297250000002,12.88829175,37.20361541666667,295.6124375,72.18748858333335
CRI,Costa Rica,MALE,47,114.88771999999999,141.25294083333333,1020.1563723333337,37.474932583333334,272.1739466666666,72.43943266666666
CRI,Costa Rica,MALE,52,115.96597183333331,11868.392848333331,1155.7738538333333,37.34470650000001,251.1779791666667,72.017566
CRI,Costa Rica,MALE,57,116.28457491666667,143.47624583333334,13.33074125,37.08255016666667,232.41961416666666,71.69338858333334
CRI,Costa Rica,MALE,62,115.91164725,144.2181825,13.303163833333334,37.01786516666667,215.97202249999998,71.22064200000001
CRI,Costa Rica,MALE,67,114.91926566666666,144.61027083333335,13.761093166666667,36.85042991666666,201.20091333333335,70.54328283333334
CRI,Costa Rica,MALE,72,113.38649841666667,10476.510677499997,13.8537125,37.11420841666666,188.18556249999997,69.96099475
CRI,Costa Rica,MALE,77,111.43022708333332,145.22658916666666,13.831023916666668,36.886283416666664,177.03689500000004,69.13056091666667
CRI,Costa Rica,MALE,82,109.15508275,145.53700583333332,14.311648416666669,37.150029333333336,167.83039666666664,68.39690916666666
CRI,Costa Rica,MALE,87,106.57444616666665,145.91170583333334,14.496160249999997,37.612801166666664,160.83228333333332,67.80902691666667
CRI,Costa Rica,MALE,92,103.95768666666665,146.39637333333332,14.776124416666667,37.59353133333333,155.63293833333333,66.8608755
CUB,Cuba,MALE,22,3.2261622383292385,2.957515277641278,0.2520045835380835,1.0210978673218674,15.08067267813268,2.037380847665848
CUB,Cuba,MALE,27,113.19919183333333,102.88644425,8.504118049999999,34.777711833333335,472.2180733333333,70.36404416666667
CUB,Cuba,MALE,32,117.16394641666669,104.16114833333334,8.361838133333334,35.26010133333333,440.9484508333333,71.05102341666665
CUB,Cuba,MALE,37,120.88410483333332,107.09183341666666,8.335444141666665,34.623846416666666,405.9521025000001,71.91178008333334
CUB,Cuba,MALE,42,124.09318674999999,10763.370736500001,8.381422258333334,34.57079833333333,368.4272108333333,71.79205
CUB,Cuba,MALE,47,125.3618715,109.57048900000001,8.477239291666667,34.78645633333334,341.76523,72.13116383333335
CUB,Cuba,MALE,52,126.84252250000002,110.76681741666665,8.408535483333333,34.225481333333335,316.11033249999997,72.05595841666668
CUB,Cuba,MALE,57,126.74382999999999,110.84585375000002,8.518308958333334,34.547709499999996,291.3516583333333,71.5836245
CUB,Cuba,MALE,62,127.28724583333333,110.98299516666667,8.810931775000002,34.2192675,271.536085,71.22385466666667
CUB,Cuba,MALE,67,125.93380800000001,112.55603483333334,8.824587833333332,34.462992166666666,251.09162333333333,70.45977283333333
CUB,Cuba,MALE,72,123.28671133333334,111.92576858333332,9.043007625000001,34.70640591666667,236.3474275,69.70084641666666
CUB,Cuba,MALE,77,121.70248058333335,112.41949116666667,8.969161116666667,34.067157,18762.910944166666,68.96491175
CUB,Cuba,MALE,82,119.04993741666668,113.55089075000001,9.325791116666666,34.2298195,211.87836166666662,68.322108
CUB,Cuba,MALE,87,116.79924266666664,113.40552633333333,9.279275416666666,34.782196166666665,201.3376641666667,67.61551466666667
CUB,Cuba,MALE,92,113.38394533333332,112.407863,9.469835433333332,35.33613016666667,195.9215583333333,66.36523225
CYP,Cyprus,MALE,22,2.4683645773955774,3.2127542014742017,1.1420519164619165,3.0475128476658475,6.533767444717445,2.293976127764128
CYP,Cyprus,MALE,27,95.58500225,127.19442249999999,41.59022208333333,108.79061333333334,203.61547583333333,80.05128291666666
CYP,Cyprus,MALE,32,108.57545666666665,144.73505083333333,44.33586350000001,112.91669333333334,184.4398858333333,81.63460975
CYP,Cyprus,MALE,37,121.4964675,13645.479319166667,46.82977366666666,115.76035,165.91044083333335,82.74348633333332
CYP,Cyprus,MALE,42,133.61429333333334,15287.26676,49.09545241666667,117.52094833333335,148.86561,83.58696541666666
CYP,Cyprus,MALE,47,144.37641916666666,183.4556716666667,51.09218608333333,118.42864583333333,133.6313675,83.49875508333334
CYP,Cyprus,MALE,52,153.57974333333337,15109.971065833335,52.88800658333334,9958.890895833332,120.02167075,83.58152566666666
CYP,Cyprus,MALE,57,13804.254694166666,194.50421499999996,54.47214266666666,118.0690125,107.93869883333333,83.47621341666665
CYP,Cyprus,MALE,62,166.56649916666666,195.85377750000006,55.803581666666666,117.034385,97.19016074999998,82.90204424999999
CYP,Cyprus,MALE,67,14208.50214166667,194.7383,56.98699891666666,115.5733275,87.69320791666667,82.22314525
CYP,Cyprus,MALE,72,172.27415499999998,191.68976166666664,58.003271833333336,113.75804249999999,79.45617875,81.38308516666666
CYP,Cyprus,MALE,77,172.9772375,187.19815416666668,58.731407499999996,111.73541250000001,72.39104083333332,80.85522591666667
CYP,Cyprus,MALE,82,172.37014666666664,181.61923000000002,59.237599249999995,109.65071166666668,66.52635733333334,79.90591941666666
CYP,Cyprus,MALE,87,14469.8565975,175.33918166666663,59.51579241666667,107.47681333333334,61.66782949999999,78.64612066666666
CYP,Cyprus,MALE,92,167.65036250000003,168.63006,59.57911541666667,105.30282416666665,57.75055799999999,77.95256808333333
CZE,Czechia,MALE,22,1.9515835135135133,1.9362087002457005,0.15515261891891893,0.8827234275184277,4.588624815724816,2.0840088771498766
CZE,Czechia,MALE,27,70.44303191666667,77.68650116666667,5.362953075,31.204651749999996,121.05701499999999,72.82150983333332
CZE,Czechia,MALE,32,74.82490916666667,89.32328208333335,5.453861041666666,31.92013908333334,94.75673116666667,73.49987791666668
CZE,Czechia,MALE,37,78.59100483333333,99.42403250000001,5.480814616666667,32.353441999999994,75.61348016666666,73.85200124999999
CZE,Czechia,MALE,42,81.37636950000001,107.24267500000002,5.748741825000001,32.489951583333344,61.80456,73.80485533333334
CZE,Czechia,MALE,47,83.08571175,112.52275833333333,5.863182699999999,32.18710366666667,51.75940383333333,73.226808
CZE,Czechia,MALE,52,83.68696258333334,115.23461416666669,6.137988025000001,31.198311,44.31039691666666,72.43104983333335
CZE,Czechia,MALE,57,83.29822025,115.57076916666665,6.1932993000000005,30.157120916666667,38.75873858333333,71.642231
CZE,Czechia,MALE,62,82.03228,113.82022583333332,6.493463724999999,29.44774425,34.48397425,70.55263258333333
CZE,Czechia,MALE,67,80.03989858333334,9072.089284166668,6.7071965916666665,27.9733445,31.247443083333334,69.58595208333334
CZE,Czechia,MALE,72,77.4439055,105.49096833333334,6.865444058333335,26.50995624999999,28.798404916666666,68.22480441666666
CZE,Czechia,MALE,77,74.43265025000001,99.85545258333332,7.123407691666667,25.06812425,27.00485325,66.82505783333333
CZE,Czechia,MALE,82,71.09304683333333,93.73598741666666,7.364795958333333,23.60227408333333,25.75703283333333,65.57265608333331
CZE,Czechia,MALE,87,67.561107,87.36245341666667,7.680592141666668,22.35853633333333,24.965993666666673,64.35138416666668
CZE,Czechia,MALE,92,63.911005666666675,80.92867016666666,7.766854600000001,21.250680916666663,24.635967000000004,62.75018033333333
DEU,Germany,MALE,22,2.693900014742015,3.04866283046683,0.18403097002457003,1.4928884840294843,6.840407346437347,2.1299315528255525
DEU,Germany,MALE,27,104.33385416666665,120.72393416666667,6.695625783333333,53.26836208333333,213.23564999999996,74.39225141666667
DEU,Germany,MALE,32,9951.997073333334,137.47272999999998,7.131476633333333,55.256411500000006,193.19128250000003,75.90393716666667
DEU,Germany,MALE,37,132.77053333333333,152.411275,7.5353173333333325,56.66185358333333,173.8744075,76.88900116666666
DEU,Germany,MALE,42,146.0339425,164.80299416666665,7.901429333333334,57.53541666666667,10840.60864,77.46127891666666
DEU,Germany,MALE,47,157.868015,14502.310218333334,8.228722416666667,4885.291910583333,139.98873416666666,77.69793825
DEU,Germany,MALE,52,167.93869916666668,15054.4336425,8.521273533333334,58.01765208333334,125.69749183333333,77.65907608333333
DEU,Germany,MALE,57,14730.452099166667,15306.705570833334,8.774282283333333,57.76456833333334,11244.791969666667,77.40385741666667
DEU,Germany,MALE,62,182.14898833333334,185.87267416666668,8.991417716666666,57.255574333333335,101.78113816666668,76.96941691666666
DEU,Germany,MALE,67,186.31785833333336,184.85806166666666,9.178116883333333,56.53674283333333,91.82627341666667,76.38444016666666
DEU,Germany,MALE,72,188.6909416666667,181.91450333333333,9.336162641666666,55.66984116666666,83.12328525,75.69565958333334
DEU,Germany,MALE,77,16312.997135,177.61451333333332,9.454854250000002,54.70371358333333,75.78895316666667,74.91819133333333
DEU,Germany,MALE,82,15774.2505525,172.320955,9.542187058333333,53.69172158333333,69.64933900000001,74.10144724999999
DEU,Germany,MALE,87,186.54984833333333,166.38338416666667,9.5892396,52.65845491666667,64.62820025,73.25621591666668
DEU,Germany,MALE,92,183.4631075,159.910735,9.607804383333333,51.611972083333335,60.550655000000006,72.39985724999998
DJI,Djibouti,MALE,22,2.4380889287469283,3.621606977886978,0.4254930810810811,0.5652684520884521,8.416836461916462,1.9051713366093366
DJI,Djibouti,MALE,27,89.37033125,130.58569416666668,14.563467000000001,20.505015000000004,264.96230833333334,65.822528
DJI,Djibouti,MALE,32,95.62629200000002,136.54297333333332,14.782086916666666,20.891995749999996,242.40065666666666,66.98146
DJI,Djibouti,MALE,37,100.23522650000001,140.52305666666666,14.879238916666667,21.845931500000003,225.32908666666665,67.25344216666667
DJI,Djibouti,MALE,42,103.25745166666668,142.557,15.081279500000003,22.443506666666664,208.33434,67.94826333333333
DJI,Djibouti,MALE,47,103.17526833333334,11420.176485833334,15.30693075,23.29878216666667,193.85614441666667,68.28815624999999
DJI,Djibouti,MALE,52,102.21308475,142.71663833333335,15.60432875,23.860777,182.78705866666667,68.40737416666667
DJI,Djibouti,MALE,57,99.82158983333333,141.14647916666664,15.294171750000002,24.241110250000006,172.78014558333334,68.19444975
DJI,Djibouti,MALE,62,96.03733991666668,137.74785166666666,15.751769999999999,24.924030166666668,16866.627612250002,68.127526
DJI,Djibouti,MALE,67,92.04143525,133.45556833333333,15.733304500000001,25.54829683333333,158.24915116666665,68.07300283333335
DJI,Djibouti,MALE,72,87.01107108333333,130.16807333333333,16.11341058333333,25.992476416666662,152.6083185,67.87488875000001
DJI,Djibouti,MALE,77,81.36003883333332,125.20742833333333,16.034293166666668,26.47716791666667,149.51716075000002,67.3940095
DJI,Djibouti,MALE,82,75.57289808333333,120.34801166666666,16.202934083333336,26.989209083333336,15510.991695333332,67.03971866666667
DJI,Djibouti,MALE,87,70.17442783333333,115.1558,16.482021916666667,27.670112166666666,147.4841140833333,66.41617925
DJI,Djibouti,MALE,92,65.04718516666667,9328.345768333333,16.330291583333334,27.915286749999996,15017.963982416666,66.16962658333334
DMA,Dominica,MALE,22,3.0773383538083534,3.0587868673218677,0.706514923832924,1.2072631818181818,11.757423194103195,2.249498184275184
DMA,Dominica,MALE,27,107.69540224999999,106.18781308333331,23.590719416666662,40.74487583333333,371.51791166666663,77.63912508333334
DMA,Dominica,MALE,32,111.44290841666667,108.40369808333332,23.71995841666667,39.97359383333333,342.32944833333335,78.79781275
DMA,Dominica,MALE,37,114.83955766666666,110.35015883333331,23.77928633333333,40.318327333333336,314.2388133333333,79.17676175000001
DMA,Dominica,MALE,42,117.52288241666668,111.93018783333332,23.859828749999995,40.2506195,288.6925916666667,79.68630925
DMA,Dominica,MALE,47,119.41678424999999,113.20774475000002,23.916864083333333,39.771042333333334,265.95061,79.60154716666668
DMA,Dominica,MALE,52,120.4638061666667,114.20983733333334,24.21074425,39.901423916666666,21076.977978333332,79.22620266666667
DMA,Dominica,MALE,57,120.7668225,115.01724441666668,24.587130583333334,39.64489341666667,227.66900916666665,79.11525675
DMA,Dominica,MALE,62,120.38128841666666,115.57387258333335,24.479444916666665,39.6994705,19624.476959166666,78.437425
DMA,Dominica,MALE,67,119.28970966666667,115.96474508333334,24.99376333333333,39.53844983333334,197.19279666666668,77.886891
DMA,Dominica,MALE,72,117.71332875000002,116.14230825,25.658735416666662,40.201966083333325,184.83621499999995,77.12931441666667
DMA,Dominica,MALE,77,115.71632033333333,116.31595491666667,25.861919583333332,39.696106500000006,174.09925666666666,76.392107
DMA,Dominica,MALE,82,113.41983541666666,116.496558,26.413680499999998,39.90956416666667,165.5087758333333,75.38813849999998
DMA,Dominica,MALE,87,110.7854999166667,116.77336966666665,26.814611666666664,40.14569183333334,158.39425166666666,74.65035125000001
DMA,Dominica,MALE,92,108.01869549999999,117.08699333333334,26.746867166666664,40.09405733333334,152.85163833333334,73.73477558333333
DNK,Denmark,MALE,22,2.061978199017199,1.7983062653562651,0.4168584717444717,1.629155199017199,1043.079938869779,2.493773157248157
DNK,Denmark,MALE,27,79.86043475,71.19986858333334,15.05730575,4831.349793416666,140.2387625,86.70451733333334
DNK,Denmark,MALE,32,90.74536,81.07721966666666,15.866813,60.768874416666655,127.04404583333333,88.79865075
DNK,Denmark,MALE,37,101.58566108333333,89.88972366666668,16.849718000000003,62.60178883333334,114.352603,89.56957558333333
DNK,Denmark,MALE,42,111.7223575,97.19282908333332,18.037121083333336,62.58884475,102.62471433333332,90.37763908333334
DNK,Denmark,MALE,47,120.75322749999998,102.797008,18.679191666666664,64.07610925000002,92.07080766666667,90.79695641666666
DNK,Denmark,MALE,52,128.4398975,106.64407108333334,19.665063916666664,63.09202533333334,82.668152,90.46023366666667
DNK,Denmark,MALE,57,134.6810191666667,108.86488083333334,20.07243791666667,63.224249166666674,74.30890966666666,90.42573225000001
DNK,Denmark,MALE,62,139.36388,109.56484416666666,20.445634666666667,62.883086999999996,66.93162475000001,89.73973666666666
DNK,Denmark,MALE,67,142.54609666666664,9240.973184166665,20.92158016666667,61.88065658333334,60.381895500000006,88.92148016666665
DNK,Denmark,MALE,72,144.32930583333334,107.21453916666665,20.873473583333336,62.01937641666667,54.675607583333324,88.05138383333333
DNK,Denmark,MALE,77,144.88048583333335,104.65710299999999,21.1095335,59.68023575,49.852383,87.40305458333332
DNK,Denmark,MALE,82,144.23124999999996,101.53451025,21.780254333333332,59.12512050000001,45.7960345,86.55251775
DNK,Denmark,MALE,87,142.68080916666668,98.00380274999998,21.73680275,57.780009916666664,42.495668333333334,85.26269291666668
DNK,Denmark,MALE,92,140.31173166666665,94.22213558333334,21.556797500000002,55.92824841666666,39.80437191666667,84.50639341666665
DOM,Dominican Republic,MALE,22,3.4109821179361175,2.594942995085995,1.246178995085995,1.6453761990171991,14.324262235872236,1.8786005085995083
DOM,Dominican Republic,MALE,27,119.36550375000002,90.0956945,41.986450749999996,55.73185200000001,452.19369916666665,64.59625291666666
DOM,Dominican Republic,MALE,32,123.51171,92.00322683333333,41.817588083333334,55.53705075,416.52819500000004,65.27794100000001
DOM,Dominican Republic,MALE,37,127.28184,93.65053024999999,41.76781316666667,55.32576408333333,381.32234500000004,66.07664316666667
DOM,Dominican Republic,MALE,42,130.28518999999997,95.00561058333334,41.84886841666667,55.12140108333333,354.78903749999995,66.16143766666666
DOM,Dominican Republic,MALE,47,132.41306416666666,96.07956258333333,42.07078375,54.9461785,322.63947833333333,66.19204841666667
DOM,Dominican Republic,MALE,52,133.59824,96.9276855,42.418147,54.844488833333344,299.34854333333334,66.30128075
DOM,Dominican Republic,MALE,57,133.98822499999997,97.57916691666667,42.86693258333333,54.76863766666667,276.2324683333333,66.01964475000001
DOM,Dominican Republic,MALE,62,133.54171083333333,98.03322641666665,43.41232016666667,54.69208933333334,23489.61748583333,65.113273
DOM,Dominican Republic,MALE,67,132.37274416666665,98.3098395,44.00647991666667,54.66674066666667,238.27726249999998,64.85940649999999
DOM,Dominican Republic,MALE,72,130.65936416666668,98.52091883333333,44.67499766666666,54.73404633333333,222.50720250000003,64.28420466666667
DOM,Dominican Republic,MALE,77,128.37600333333333,98.68349899999998,45.38381866666666,54.81808866666666,18867.201708333334,63.50090208333334
DOM,Dominican Republic,MALE,82,125.76808999999999,98.89926416666667,46.07699791666667,54.965695666666676,201.36664333333331,63.042751416666675
DOM,Dominican Republic,MALE,87,122.89838283333332,99.16158608333335,46.77470116666666,55.19381525000001,192.21294499999996,62.060132583333335
DOM,Dominican Republic,MALE,92,119.79185341666665,99.50080391666667,47.4365075,55.54822508333333,185.2203075,61.335246000000005
DZA,Algeria,MALE,22,2.52871245945946,4.926247837837837,0.2521636444717445,0.6694140442260441,13.545025773955775,1.9178288058968063
DZA,Algeria,MALE,27,87.88718683333333,174.80543333333333,8.856956375,22.494401166666666,371.5958983333334,64.96280416666666
DZA,Algeria,MALE,32,90.02702183333334,180.22045583333332,9.124024066666665,22.715609999999998,303.86760083333326,65.60675191666667
DZA,Algeria,MALE,37,91.77173899999998,183.75736666666668,9.360352033333333,22.83534908333333,254.10217666666665,66.17282608333332
DZA,Algeria,MALE,42,92.98175425,185.91035666666667,9.556997566666666,22.75137091666667,217.55434333333335,66.36975491666666
DZA,Algeria,MALE,47,93.58419591666666,186.85125916666667,9.747062524999999,22.04269675,190.50287666666665,66.60908575
DZA,Algeria,MALE,52,93.69188741666666,186.81142000000003,9.962602383333335,21.945261583333334,170.46437750000004,66.96528
DZA,Algeria,MALE,57,93.32345975,186.04651,10.153639508333333,21.851770333333334,155.4320741666667,67.1711095
DZA,Algeria,MALE,62,92.53942508333334,184.64070749999996,10.33360435,20.982495250000003,144.15295416666666,67.51109841666666
DZA,Algeria,MALE,67,91.34330125000001,182.79457749999997,10.527723325,20.662221083333332,135.52312750000002,67.80160641666667
DZA,Algeria,MALE,72,89.86087350000001,180.54611500000001,10.697161266666667,20.041117333333336,129.39336583333332,67.95436025000001
DZA,Algeria,MALE,77,88.13081875,178.2119375,10.847163166666668,19.59905625,125.54634916666667,68.24176266666667
DZA,Algeria,MALE,82,86.18898908333331,175.90620083333332,10.980754008333333,18.94222675,123.7216325,68.55840874999998
DZA,Algeria,MALE,87,84.18971066666667,14707.332584999998,11.111088516666664,18.626171916666667,123.97633499999999,68.85285308333334
DZA,Algeria,MALE,92,82.10611841666667,171.67384333333334,11.222985366666668,18.052472416666664,126.03730499999999,68.78099316666668
ECU,Ecuador,MALE,22,2.4869007542997545,2.8770716437346437,0.7545341769041769,1.8665313783783786,13.797215724815725,1.9687550614250615
ECU,Ecuador,MALE,27,87.04400441666667,99.92171816666668,25.349747333333326,63.24826158333334,35281.17959,68.00525125
ECU,Ecuador,MALE,32,90.09584683333334,102.02591816666666,25.214274333333332,63.062797416666676,401.0891091666667,68.84326233333336
ECU,Ecuador,MALE,37,9325.790888916667,103.81348908333335,25.168393,62.85258266666667,371.0317966666667,69.39078449999998
ECU,Ecuador,MALE,42,95.09271775,105.33657575000001,25.199037583333336,62.64991474999999,337.9483333333333,69.62790166666666
ECU,Ecuador,MALE,47,96.63134374999998,106.60917491666665,25.31961891666667,62.4940815,310.67701,69.62739683333332
ECU,Ecuador,MALE,52,97.48287241666667,107.57435191666667,25.523815499999998,62.38066783333333,287.036165,69.45596441666667
ECU,Ecuador,MALE,57,97.73708591666666,108.27883166666668,25.79338025,62.27953666666665,266.67990583333335,69.13246216666667
ECU,Ecuador,MALE,62,97.38706824999998,108.74623591666666,26.146410333333336,62.20826375000001,245.4477616666666,68.68692816666668
ECU,Ecuador,MALE,67,96.54075974999999,109.07422075,26.511728083333335,62.14559516666666,229.64539166666668,68.12252066666667
ECU,Ecuador,MALE,72,95.25647491666666,109.32533075000002,26.88235441666667,62.19716233333333,216.28978583333333,67.45842875
ECU,Ecuador,MALE,77,93.62881741666665,109.48890300000004,27.2897755,62.369229,202.81788083333333,66.73936083333332
ECU,Ecuador,MALE,82,91.73660991666668,109.64296258333331,27.734710833333335,62.5758395,193.70004416666666,66.003394
ECU,Ecuador,MALE,87,89.59488858333334,109.85340216666668,28.187394416666667,62.83925016666666,186.10531500000002,65.25162350000001
ECU,Ecuador,MALE,92,87.32256908333333,110.1947005,28.60071166666666,63.285642,179.4296883333333,64.49791375000001
EGY,Egypt,MALE,22,2.8791391105651107,4.838536830466831,1.2181976855036853,0.8402918476658476,7.287098132678132,1.8847986019656022
EGY,Egypt,MALE,27,100.10974466666666,171.67936416666666,42.818503416666665,28.922911916666664,199.76982499999997,64.21194958333332
EGY,Egypt,MALE,32,102.57858025,177.07319999999996,44.06111016666667,29.124933416666668,163.47132249999996,64.50548716666667
EGY,Egypt,MALE,37,104.54488666666667,14299.750439166666,45.1388425,29.118179583333333,136.70872416666668,64.84069783333334
EGY,Egypt,MALE,42,105.91786658333335,182.6794483333333,46.08853316666666,28.938556083333328,117.01383133333336,65.17887025
EGY,Egypt,MALE,47,106.61974058333332,183.55745500000003,47.01416266666667,28.62043308333334,102.53510341666669,65.64037191666667
EGY,Egypt,MALE,52,106.70349741666666,16762.421159999998,47.88586649999999,28.17756883333333,91.68306266666667,65.71287016666666
EGY,Egypt,MALE,57,106.25393441666667,182.7248225,48.73925558333334,27.651370416666666,83.57383991666667,66.19092683333332
EGY,Egypt,MALE,62,105.29373458333333,181.31527916666664,49.60727325,27.05491558333333,77.50837841666664,66.2707355
EGY,Egypt,MALE,67,103.93091991666667,179.40887916666668,50.471882916666665,26.4049255,72.93660066666665,66.87644333333334
EGY,Egypt,MALE,72,102.18387858333334,177.2054275,51.32819383333334,25.72820941666667,5835.849655666666,66.83254875
EGY,Egypt,MALE,77,100.20672075,174.92661166666667,52.11514000000002,25.02674158333333,67.52782916666666,67.13594116666667
EGY,Egypt,MALE,82,98.04066116666668,14187.692375833334,52.866462083333346,24.340521583333338,66.53836058333333,67.57067041666664
EGY,Egypt,MALE,87,95.73429283333333,170.42292666666665,53.45937758333334,23.683885500000002,66.54690991666665,67.7482485
EGY,Egypt,MALE,92,93.38225291666667,168.4632075,54.032465916666666,23.040313333333334,67.6629915,68.142444
ERI,Eritrea,MALE,22,1.942797226044226,2.2572043415233414,1.3036698796068797,0.5710848402948403,6.681605184275184,2.862850837837838
ERI,Eritrea,MALE,27,71.48464433333332,81.15001425000001,44.73079658333333,20.231528749999995,208.2516191666667,98.58998233333334
ERI,Eritrea,MALE,32,76.38073683333333,84.90904625,45.48104566666667,20.87739983333333,192.40961416666667,99.939618
ERI,Eritrea,MALE,37,79.90637825,87.58517133333334,45.48508091666667,21.657807416666667,177.4049474166667,100.86807816666665
ERI,Eritrea,MALE,42,81.94076358333332,89.13303175,46.46820725,22.655904500000005,165.02984141666664,101.48927708333332
ERI,Eritrea,MALE,47,82.47454983333333,89.63402108333334,47.52829641666667,23.359633666666667,153.48819233333333,102.05150491666666
ERI,Eritrea,MALE,52,81.67639408333334,89.17616791666666,47.09818375,23.80717816666667,144.13056958333334,102.58642308333333
ERI,Eritrea,MALE,57,79.72480116666667,87.97406766666667,47.6884465,24.604702833333334,137.25709258333333,102.22146299999999
ERI,Eritrea,MALE,62,76.86696775,86.09373533333333,48.62352166666667,25.31579691666667,130.61777841666668,102.17583733333333
ERI,Eritrea,MALE,67,73.32491258333333,83.74223075000002,48.99094716666667,25.646487249999993,125.14670775,101.59941325
ERI,Eritrea,MALE,72,69.32139908333333,80.99787066666666,49.84025933333333,26.192330666666663,122.01064808333332,101.67919233333333
ERI,Eritrea,MALE,77,64.99896216666666,6240.921442083333,49.60015558333333,26.680183249999995,117.66246241666668,100.65178391666666
ERI,Eritrea,MALE,82,60.554304166666675,75.10121275000002,50.09787241666667,27.30877558333333,118.23980383333334,100.20551975000001
ERI,Eritrea,MALE,87,56.06664416666667,72.12945116666667,50.02625566666666,27.84811291666667,118.41284958333334,99.55690366666666
ERI,Eritrea,MALE,92,51.71393116666667,69.208266,50.346683083333325,28.349128666666672,118.65785741666667,98.83241908333333
ESP,Spain,MALE,22,1.760993253071253,1.8688001572481574,0.49212760196560196,1.7062379336609337,6.330472972972973,2.2683342972972973
ESP,Spain,MALE,27,68.21152625,73.96393791666667,17.888951666666667,60.92078741666666,197.21757916666664,79.44703608333332
ESP,Spain,MALE,32,77.51871875,84.21178758333333,19.062990916666667,63.19359783333334,178.60657083333334,81.01803975000001
ESP,Spain,MALE,37,86.77548399999999,93.35692525,20.173188749999998,64.79029708333334,160.76397083333333,82.124644
ESP,Spain,MALE,42,95.43948558333334,100.95782608333333,21.161236249999998,65.79652591666668,144.283895,82.57180716666667
ESP,Spain,MALE,47,103.14845358333334,106.79786083333335,22.01712716666667,66.29280916666666,129.46221416666666,83.01438958333334
